ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;32;0;1;3;1.0;0.9142857142857143;0.25;1.0
3591;0;0;1;1;1.0;0.0;0.5;
527;14;1;0;2;0.0;0.875;0.0;0.9333333333333333
1045;8;0;1;0;1.0;1.0;1.0;1.0
3620;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
3621;4;1;0;0;0.0;1.0;;0.8
9774;15;0;1;1;1.0;0.9375;0.5;1.0
3632;3;1;0;0;0.0;1.0;;0.75
3635;12;0;1;0;1.0;1.0;1.0;1.0
565;14;1;0;0;0.0;1.0;;0.9333333333333333
9795;6;0;1;0;1.0;1.0;1.0;1.0
1092;7;0;1;2;1.0;0.7777777777777778;0.3333333333333333;1.0
1093;0;0;1;0;1.0;;1.0;
1099;5;0;1;0;1.0;1.0;1.0;1.0
3661;15;1;0;1;0.0;0.9375;0.0;0.9375
83;3;1;0;1;0.0;0.75;0.0;0.75
97;0;0;1;0;1.0;;1.0;
3685;4;0;1;0;1.0;1.0;1.0;1.0
9745;1;0;1;0;1.0;1.0;1.0;1.0
1641;0;0;1;0;1.0;;1.0;
618;7;1;0;2;0.0;0.7777777777777778;0.0;0.875
622;3;0;1;0;1.0;1.0;1.0;1.0
1138;7;1;0;0;0.0;1.0;;0.875
3701;13;0;1;3;1.0;0.8125;0.25;1.0
1302;10;0;1;0;1.0;1.0;1.0;1.0
1164;2;0;1;0;1.0;1.0;1.0;1.0
141;1;0;1;1;1.0;0.5;0.5;1.0
9870;1;0;1;0;1.0;1.0;1.0;1.0
1897;3;1;0;0;0.0;1.0;;0.75
1168;2;0;1;4;1.0;0.3333333333333333;0.2;1.0
1175;12;1;0;0;0.0;1.0;;0.9230769230769231
668;11;1;0;0;0.0;1.0;;0.9166666666666666
1181;2;0;1;0;1.0;1.0;1.0;1.0
1183;9;0;1;2;1.0;0.8181818181818182;0.3333333333333333;1.0
5794;15;1;0;0;0.0;1.0;;0.9375
1188;4;0;1;1;1.0;0.8;0.5;1.0
9381;0;1;0;0;0.0;;;0.0
8872;1;0;1;3;1.0;0.25;0.25;1.0
1052;16;0;1;0;1.0;1.0;1.0;1.0
1195;0;1;0;0;0.0;;;0.0
1196;7;1;0;3;0.0;0.7;0.0;0.875
1366;15;1;0;1;0.0;0.9375;0.0;0.9375
181;3;0;1;2;1.0;0.6;0.3333333333333333;1.0
1796;0;0;1;0;1.0;;1.0;
3768;1;0;1;0;1.0;1.0;1.0;1.0
194;5;0;1;2;1.0;0.7142857142857143;0.3333333333333333;1.0
1221;1;1;0;0;0.0;1.0;;0.5
1223;17;0;1;0;1.0;1.0;1.0;1.0
1231;8;0;1;3;1.0;0.7272727272727273;0.25;1.0
9337;1;0;1;1;1.0;0.5;0.5;1.0
1259;13;0;1;0;1.0;1.0;1.0;1.0
1261;1;0;1;1;1.0;0.5;0.5;1.0
9256;12;0;1;4;1.0;0.75;0.2;1.0
1279;0;0;1;1;1.0;0.0;0.5;
1284;7;0;1;2;1.0;0.7777777777777778;0.3333333333333333;1.0
1800;0;0;1;0;1.0;;1.0;
1803;21;0;1;0;1.0;1.0;1.0;1.0
1304;5;1;0;8;0.0;0.38461538461538464;0.0;0.8333333333333334
1317;3;1;0;0;0.0;1.0;;0.75
1320;4;0;1;1;1.0;0.8;0.5;1.0
9519;2;1;0;0;0.0;1.0;;0.6666666666666666
1337;9;1;0;3;0.0;0.75;0.0;0.9
1851;8;0;1;1;1.0;0.8888888888888888;0.5;1.0
3909;18;0;1;8;1.0;0.6923076923076923;0.1111111111111111;1.0
3912;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
6988;2;0;1;0;1.0;1.0;1.0;1.0
11;0;0;1;0;1.0;;1.0;
1875;1;1;0;0;0.0;1.0;;0.5
1934;0;0;1;0;1.0;;1.0;
9046;8;0;1;3;1.0;0.7272727272727273;0.25;1.0
858;1;0;1;0;1.0;1.0;1.0;1.0
3940;11;1;0;0;0.0;1.0;;0.9166666666666666
3944;10;0;1;3;1.0;0.7692307692307693;0.25;1.0
9065;9;1;0;0;0.0;1.0;;0.9
1899;9;0;1;7;1.0;0.5625;0.125;1.0
1903;0;0;1;0;1.0;;1.0;
369;2;1;0;3;0.0;0.4;0.0;0.6666666666666666
1911;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
1915;4;0;1;4;1.0;0.5;0.2;1.0
1920;0;0;1;0;1.0;;1.0;
398;10;1;0;1;0.0;0.9090909090909091;0.0;0.9090909090909091
1935;1;0;1;0;1.0;1.0;1.0;1.0
3994;2;0;1;0;1.0;1.0;1.0;1.0
1951;4;0;1;1;1.0;0.8;0.5;1.0
1955;20;0;1;1;1.0;0.9523809523809523;0.5;1.0
9639;1;1;0;0;0.0;1.0;;0.5
430;2;0;1;0;1.0;1.0;1.0;1.0
8635;0;0;1;0;1.0;;1.0;
446;12;0;1;1;1.0;0.9230769230769231;0.5;1.0
1985;8;0;1;0;1.0;1.0;1.0;1.0
1986;3;0;1;1;1.0;0.75;0.5;1.0
2019;1;0;1;0;1.0;1.0;1.0;1.0
490;1;0;1;0;1.0;1.0;1.0;1.0
3569;1;1;0;0;0.0;1.0;;0.5
3578;11;1;0;5;0.0;0.6875;0.0;0.9166666666666666
