ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;15;0;1;1;1.0;0.9375;0.5;1.0
2578;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
2595;19;0;1;0;1.0;1.0;1.0;1.0
2621;25;0;1;2;1.0;0.9259259259259259;0.3333333333333333;1.0
2625;35;0;1;0;1.0;1.0;1.0;1.0
2630;9;1;0;0;0.0;1.0;;0.9
2633;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
2636;1;1;0;0;0.0;1.0;;0.5
2639;17;0;1;1;1.0;0.9444444444444444;0.5;1.0
2641;29;0;1;14;1.0;0.6744186046511628;0.06666666666666667;1.0
2650;0;0;1;0;1.0;;1.0;
2658;6;0;1;4;1.0;0.6;0.2;1.0
2581;3;0;1;0;1.0;1.0;1.0;1.0
2545;5;0;1;0;1.0;1.0;1.0;1.0
2712;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
2737;3;1;0;0;0.0;1.0;;0.75
2747;1;0;1;4;1.0;0.2;0.2;1.0
2596;2;0;1;0;1.0;1.0;1.0;1.0
2601;1;0;1;2;1.0;0.3333333333333333;0.3333333333333333;1.0
2728;21;0;1;4;1.0;0.84;0.2;1.0
2558;4;0;1;3;1.0;0.5714285714285714;0.25;1.0
